version,rows
1730190972,"{'Name': 'Jetconnect', 'Code': '', 'ICAO': 'QNZ'}"
1730190972,"{'Name': 'JetFlite', 'Code': '', 'ICAO': 'JEF'}"
1730190972,"{'Name': 'Jetfly Aviation', 'Code': '', 'ICAO': 'JFA'}"
1730190972,"{'Name': 'JetHouse', 'Code': '', 'ICAO': 'JTH'}"
1730190972,"{'Name': 'Jetkontor', 'Code': '', 'ICAO': 'JKH'}"
1730190972,"{'Name': 'JetNetherlands', 'Code': '', 'ICAO': 'JNL'}"
1730190972,"{'Name': 'jetNEXA', 'Code': '', 'ICAO': 'JNX'}"
1730190972,"{'Name': 'Jetology', 'Code': '', 'ICAO': 'JTY'}"
1730190972,"{'Name': 'JetRight', 'Code': '', 'ICAO': 'JRT'}"
1730190972,"{'Name': 'Jetset', 'Code': '', 'ICAO': 'CEO'}"
1730190972,"{'Name': 'JetSMART', 'Code': 'JA', 'ICAO': 'JAT'}"
1730190972,"{'Name': 'JetSMART Argentina', 'Code': 'WJ', 'ICAO': 'JES'}"
1730190972,"{'Name': 'JetSMART Colombia', 'Code': 'J6', 'ICAO': 'JEC'}"
1730190972,"{'Name': 'JetSMART Peru', 'Code': 'JZ', 'ICAO': 'JAP'}"
1730190972,"{'Name': 'Jetspremier', 'Code': '', 'ICAO': 'JPM'}"
1730190972,"{'Name': 'Jetstar', 'Code': 'JQ', 'ICAO': 'JST'}"
1730190972,"{'Name': 'Jetstar Asia', 'Code': '3K', 'ICAO': 'JSA'}"
1730190972,"{'Name': 'Jetstar Japan', 'Code': 'GK', 'ICAO': 'JJP'}"
1730190972,"{'Name': 'JetStream', 'Code': '', 'ICAO': 'JSH'}"
1730190972,"{'Name': 'JetStream Charter', 'Code': '', 'ICAO': 'VTB'}"
1730190972,"{'Name': 'Jetsuite Air', 'Code': '', 'ICAO': 'RSP'}"
1730190972,"{'Name': 'Jettime', 'Code': 'JP', 'ICAO': 'JTD'}"
1730190972,"{'Name': 'Jetways Airlines', 'Code': 'WU', 'ICAO': 'JWX'}"
1730190972,"{'Name': 'Jhonlin Air Transport', 'Code': '', 'ICAO': 'JLB'}"
1730190972,"{'Name': 'Jiangsu Jingdong Cargo Airlines', 'Code': 'JG', 'ICAO': 'JDL'}"
1730190972,"{'Name': 'Jiangxi Air', 'Code': 'RY', 'ICAO': 'CJX'}"
1730190972,"{'Name': 'Jiangxi Express Commuter Aviation', 'Code': '', 'ICAO': 'KXA'}"
1730190972,"{'Name': 'Jin Air', 'Code': 'LJ', 'ICAO': 'JNA'}"
1730190972,"{'Name': 'Jinxiang Airlines', 'Code': '', 'ICAO': 'JXX'}"
1730190972,"{'Name': 'Jivair', 'Code': '', 'ICAO': 'JIV'}"
1730190972,"{'Name': 'JoinJet', 'Code': '', 'ICAO': 'JNJ'}"
1730190972,"{'Name': 'Jonair', 'Code': '', 'ICAO': 'JON'}"
1730190972,"{'Name': 'Jonika', 'Code': '', 'ICAO': 'JNK'}"
1730190972,"{'Name': 'Jordan - Air Force', 'Code': '', 'ICAO': 'RJZ'}"
1730190972,"{'Name': 'Jordan Aviation', 'Code': 'R5', 'ICAO': 'JAV'}"
1730190972,"{'Name': 'Journey Aviation', 'Code': '', 'ICAO': 'JNY'}"
1730190972,"{'Name': 'JoyAir', 'Code': 'JR', 'ICAO': 'JOY'}"
1730190972,"{'Name': 'JS Aviation', 'Code': '', 'ICAO': 'JSM'}"
1730190972,"{'Name': 'Jsky Airlines', 'Code': '', 'ICAO': 'ISP'}"
1730190972,"{'Name': 'JSX', 'Code': 'XE', 'ICAO': 'JSX'}"
1730190972,"{'Name': 'Jubba Airways', 'Code': '3J', 'ICAO': 'JBW'}"
1730190972,"{'Name': 'Jump Air', 'Code': '', 'ICAO': 'JUP'}"
1730190972,"{'Name': 'Juneyao Air', 'Code': 'HO', 'ICAO': 'DKH'}"
1730190972,"{'Name': 'Jung Sky', 'Code': '', 'ICAO': 'JSY'}"
1730190972,"{'Name': 'K&R Aviation', 'Code': '', 'ICAO': 'OPN'}"
1730190972,"{'Name': 'K-Mile Air', 'Code': '8K', 'ICAO': 'KMI'}"
1730190972,"{'Name': 'K5-Aviation Germany', 'Code': '', 'ICAO': 'KAY'}"
1730190972,"{'Name': 'KaiserAir', 'Code': '', 'ICAO': 'KAI'}"
1730190972,"{'Name': 'Kalitta Air', 'Code': 'K4', 'ICAO': 'CKS'}"
1730190972,"{'Name': 'Kalitta Charters', 'Code': 'K9', 'ICAO': 'KFS'}"
1730190972,"{'Name': 'Kalitta Charters II', 'Code': 'K5', 'ICAO': 'KII'}"
1730190972,"{'Name': 'Kam Air', 'Code': 'RQ', 'ICAO': 'KMF'}"
1730190972,"{'Name': 'Kamaka Air', 'Code': '', 'ICAO': 'KMK'}"
1730190972,"{'Name': 'Kangala Air Express', 'Code': '', 'ICAO': 'KAE'}"
1730190972,"{'Name': 'Kansas State University Aviation', 'Code': '', 'ICAO': 'KSU'}"
1730190972,"{'Name': 'Karun Airlines', 'Code': '', 'ICAO': 'KRU'}"
1730190972,"{'Name': 'Keewatin Air', 'Code': 'FK', 'ICAO': 'KEW'}"
1730190972,"{'Name': 'Kelowna Flightcraft Air', 'Code': 'FK', 'ICAO': 'KFA'}"
1730190972,"{'Name': 'Kenai Aviation', 'Code': '', 'ICAO': 'KNW'}"
1730190972,"{'Name': 'Kenmore Air', 'Code': 'M5', 'ICAO': 'KEN'}"
1730190972,"{'Name': 'Kenn Borek Air', 'Code': '4K', 'ICAO': 'KBA'}"
1730190972,"{'Name': 'Kent State University College of Aeronautics', 'Code': '', 'ICAO': 'KSF'}"
1730190972,"{'Name': 'Kenya Airways', 'Code': 'KQ', 'ICAO': 'KQA'}"
1730190972,"{'Name': 'Key Air', 'Code': '', 'ICAO': 'KEY'}"
1730190972,"{'Name': 'Key Lime Air', 'Code': 'KG', 'ICAO': 'LYM'}"
1730190972,"{'Name': 'KhabAvia', 'Code': '', 'ICAO': 'KHF'}"
1730190972,"{'Name': 'Kingfisher Air', 'Code': '', 'ICAO': 'BEZ'}"
1730190972,"{'Name': 'Kish Air', 'Code': '', 'ICAO': 'KIS'}"
1730190972,"{'Name': 'KlasJet', 'Code': '', 'ICAO': 'KLJ'}"
1730190972,"{'Name': 'KLM', 'Code': 'KL', 'ICAO': 'KLM'}"
1730190972,"{'Name': 'KLM Cityhopper', 'Code': 'WA', 'ICAO': 'KLC'}"
1730190972,"{'Name': 'KM Malta Airlines', 'Code': 'KM', 'ICAO': 'KMM'}"
1730190972,"{'Name': 'KN Helicopters', 'Code': '', 'ICAO': 'SHW'}"
1730190972,"{'Name': 'Kolob Canyons Air Services', 'Code': '', 'ICAO': 'KCR'}"
1730190972,"{'Name': 'Komiaviatrans', 'Code': 'KO', 'ICAO': 'KMA'}"
1730190972,"{'Name': 'Korea Aerospace University', 'Code': '', 'ICAO': 'HGD'}"
1730190972,"{'Name': 'Korea Aviation College', 'Code': '', 'ICAO': 'KAG'}"
1730190972,"{'Name': 'Korea National University of Transportation', 'Code': '', 'ICAO': 'KTU'}"
1730190972,"{'Name': 'Korean Air', 'Code': 'KE', 'ICAO': 'KAL'}"
1730190972,"{'Name': 'Kosmos Airlines', 'Code': '', 'ICAO': 'KSM'}"
1730190972,"{'Name': 'Krasavia', 'Code': 'KV', 'ICAO': 'SSJ'}"
1730190972,"{'Name': 'Kudlik Aviation', 'Code': '', 'ICAO': 'KUK'}"
1730190972,"{'Name': 'Kunming Airlines', 'Code': 'KY', 'ICAO': 'KNA'}"
1730190972,"{'Name': 'Kuwait Airways', 'Code': 'KU', 'ICAO': 'KAC'}"
1730190972,"{'Name': 'Kyungwoon University', 'Code': '', 'ICAO': 'WCD'}"
1730190972,"{'Name': 'L.J. Aviation', 'Code': '', 'ICAO': 'LJY'}"
1730190972,"{'Name': 'L3Harris Airline Academy', 'Code': '', 'ICAO': 'LFA'}"
1730190972,"{'Name': 'La Compagnie', 'Code': 'B0', 'ICAO': 'DJT'}"
1730190972,"{'Name': 'La Costena', 'Code': 'LC', 'ICAO': 'NIS'}"
1730190972,"{'Name': 'Labcorp', 'Code': '', 'ICAO': 'SKQ'}"
1730190972,"{'Name': 'LADE', 'Code': '5U', 'ICAO': 'LDE'}"
1730190972,"{'Name': 'LAM', 'Code': 'TM', 'ICAO': 'LAM'}"
1730190972,"{'Name': 'Lao Airlines', 'Code': 'QV', 'ICAO': 'LAO'}"
1730190972,"{'Name': 'Lao Skyway', 'Code': 'LK', 'ICAO': 'LLL'}"
1730190972,"{'Name': 'LAS Cargo', 'Code': '4L', 'ICAO': 'LAU'}"
1730190972,"{'Name': 'Laser Airlines', 'Code': 'QL', 'ICAO': 'LER'}"
1730190972,"{'Name': 'LATAM Airlines', 'Code': 'LA', 'ICAO': 'LAN'}"
1730190972,"{'Name': 'LATAM Brasil', 'Code': 'JJ', 'ICAO': 'TAM'}"
1730190972,"{'Name': 'LATAM Cargo', 'Code': 'UC', 'ICAO': 'LCO'}"
1730190972,"{'Name': 'LATAM Cargo Brasil', 'Code': 'M3', 'ICAO': 'LTG'}"
1730190972,"{'Name': 'LATAM Cargo Colombia', 'Code': 'L7', 'ICAO': 'LAE'}"
1730190972,"{'Name': 'LATAM Chile', 'Code': 'LU', 'ICAO': 'LXP'}"
1730190972,"{'Name': 'LATAM Colombia', 'Code': '4C', 'ICAO': 'ARE'}"
1730190972,"{'Name': 'LATAM Ecuador', 'Code': 'XL', 'ICAO': 'LNE'}"
1730190972,"{'Name': 'LATAM Paraguay', 'Code': 'PZ', 'ICAO': 'LAP'}"
1730190972,"{'Name': 'LATAM Peru', 'Code': 'LP', 'ICAO': 'LPE'}"
1730190972,"{'Name': 'Latvia - Air Force', 'Code': '', 'ICAO': 'LAF'}"
1730190972,"{'Name': 'Lauda Europe', 'Code': 'LW', 'ICAO': 'LDA'}"
1730190972,"{'Name': 'Leader', 'Code': '', 'ICAO': 'LSA'}"
1730190972,"{'Name': 'LEAV Aviation', 'Code': 'KK', 'ICAO': 'NGN'}"
1730190972,"{'Name': 'Legacy Airways', 'Code': '', 'ICAO': 'LGF'}"
1730190972,"{'Name': 'Legend Airlines', 'Code': 'LZ', 'ICAO': 'LAL'}"
1730190972,"{'Name': 'Legends Airways', 'Code': '', 'ICAO': 'DVY'}"
1730190972,"{'Name': 'LeTourneau University Aviation', 'Code': '', 'ICAO': 'JKA'}"
1730190972,"{'Name': 'Level', 'Code': '', 'ICAO': 'LVL'}"
1730190972,"{'Name': 'Levu Air Cargo', 'Code': '', 'ICAO': 'LVU'}"
1730190972,"{'Name': 'LIAT 20', 'Code': '5L', 'ICAO': 'GAO'}"
